CryoSleep,Cabin_Region,Age_Group,ShoppingMall,Spend_per_Age,Max_Spa_by_Destination,LuxurySpend,Deck,Mean_Age_by_Deck,RoomService,Spa,HomePlanet,TotalSpend,Max_Spa_by_Deck,Mean_Spend_by_HomePlanet,Mean_Spend_by_Deck,Side,Topology_Cluster
0.0,2.0,2.0,0.0,25.035714285714285,22408.0,71.0,5.0,28.379682679594534,0.0,71.0,0.0,701.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,0.0,0.0,0.0,0.0,18572.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,1.0,2.0,40.0,37.42857142857143,18572.0,997.0,4.0,30.218442932728646,279.0,718.0,2.0,1048.0,15586.0,1054.5402384500744,1347.9055177626606,0.0,0.0
1.0,4.0,1.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,3.0,0.0,192.81578947368422,18572.0,1174.0,5.0,28.379682679594534,328.0,26.0,2.0,7327.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,0.0,2.0,69.0,47.77272727272727,18572.0,980.0,3.0,33.37777777777778,980.0,0.0,2.0,1051.0,13995.0,1054.5402384500744,2327.0472222222224,0.0,0.0
0.0,0.0,4.0,2.0,408.57142857142856,22408.0,4349.0,0.0,35.240112994350284,0.0,2835.0,1.0,17160.0,11001.0,3425.2754548356206,3367.04802259887,0.0,0.0
1.0,2.0,0.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,2.0,398.0,32.833333333333336,18572.0,390.0,4.0,30.218442932728646,382.0,8.0,0.0,788.0,15586.0,702.7964490423599,1347.9055177626606,0.0,0.0
1.0,0.0,2.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,0.0,4.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
1.0,5.0,1.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,0.0,2.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,1.0,2.0,0.0,136.92592592592592,22408.0,2617.0,4.0,30.218442932728646,606.0,2011.0,1.0,3697.0,15586.0,3425.2754548356206,1347.9055177626606,1.0,1.0
1.0,5.0,1.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,2.0,1.0,1513.0,79.73684210526316,13902.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,1515.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,3.0,2.0,0.0,30.708333333333332,18572.0,716.0,5.0,28.379682679594534,0.0,0.0,0.0,737.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,1.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,1.0,3.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,1.0,2.0,148.0,29.185185185185187,18572.0,640.0,4.0,30.218442932728646,0.0,551.0,0.0,788.0,15586.0,702.7964490423599,1347.9055177626606,1.0,1.0
1.0,0.0,4.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,5.0,3.0,80.0,29.473684210526315,18572.0,1040.0,5.0,28.379682679594534,1000.0,40.0,2.0,1120.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,5.0,0.0,88.91228070175438,18572.0,3942.0,1.0,33.30937773882559,679.0,33.0,1.0,5068.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,5.0,2.0,14.0,63.36,18572.0,1570.0,5.0,28.379682679594534,1405.0,2.0,0.0,1584.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,2.0,2.0,600.0,29.318181818181817,18572.0,11.0,5.0,28.379682679594534,3.0,0.0,0.0,645.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,0.0,6.0,0.0,0.0,22408.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,0.0,4.0,1.0,55.41860465116279,18572.0,2378.0,3.0,33.37777777777778,913.0,1465.0,2.0,2383.0,13995.0,1054.5402384500744,2327.0472222222224,1.0,1.0
0.0,1.0,2.0,0.0,35.63636363636363,18572.0,784.0,6.0,24.07696376619942,0.0,646.0,0.0,784.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,3.0,256.0,53.03030303030303,18572.0,1494.0,5.0,28.379682679594534,56.0,1438.0,2.0,1750.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
1.0,1.0,2.0,0.0,0.0,18572.0,0.0,4.0,30.218442932728646,0.0,0.0,2.0,0.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
0.0,0.0,2.0,677.0,30.954545454545453,13902.0,4.0,4.0,30.218442932728646,0.0,4.0,0.0,681.0,15586.0,702.7964490423599,1347.9055177626606,0.0,0.0
1.0,0.0,1.0,0.0,0.0,18572.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,4.0,4.0,0.0,21.61904761904762,18572.0,908.0,6.0,24.07696376619942,0.0,0.0,0.0,908.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,2.0,1.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,2.0,1.0,1769.0,94.3157894736842,18572.0,21.0,6.0,24.07696376619942,18.0,1.0,0.0,1792.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,0.0,1.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,5.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,1.0,3.0,68.0,48.84375,18572.0,6.0,4.0,30.218442932728646,0.0,6.0,0.0,1563.0,15586.0,702.7964490423599,1347.9055177626606,0.0,0.0
0.0,0.0,4.0,0.0,213.36363636363637,18572.0,580.0,1.0,33.30937773882559,0.0,580.0,1.0,9388.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,3.0,2.0,129.0,4.448275862068965,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,129.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
1.0,-1.0,3.0,0.0,0.0,22408.0,0.0,5.0,28.379682679594534,0.0,0.0,1.0,0.0,13036.0,3425.2754548356206,1022.0041868664609,1.0,1.0
0.0,4.0,3.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,0.0,3.0,0.0,0.0,18572.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,0.0,4.0,761.0,105.1951219512195,18572.0,44.0,2.0,34.472776769509984,0.0,12.0,1.0,4313.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,4.0,3.0,0.0,26.322580645161292,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,816.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,0.0,3.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,1.0,1.0,128.0,67.4375,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,1079.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,1.0,2.0,363.0,34.96666666666667,18572.0,456.0,4.0,30.218442932728646,456.0,0.0,2.0,1049.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
1.0,0.0,3.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,4.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,0.0,2.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,2.0,1.0,99.0,133.75,18572.0,2041.0,5.0,28.379682679594534,10.0,0.0,0.0,2140.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,1.0,27.0,37.85,18572.0,730.0,5.0,28.379682679594534,0.0,53.0,0.0,757.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,2.0,0.0,241.20689655172413,18572.0,74.0,0.0,35.240112994350284,0.0,29.0,1.0,6995.0,11001.0,3425.2754548356206,3367.04802259887,0.0,0.0
0.0,1.0,2.0,0.0,22.64,22408.0,566.0,5.0,28.379682679594534,1.0,318.0,0.0,566.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,6.0,2.0,381.0,69.72,18572.0,1362.0,5.0,28.379682679594534,1186.0,3.0,0.0,1743.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,0.0,4.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,0.0,3.0,10.0,22.7,18572.0,898.0,6.0,24.07696376619942,0.0,898.0,0.0,908.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,1.0,1.0,0.0,137.875,18572.0,2197.0,4.0,30.218442932728646,890.0,1250.0,2.0,2206.0,15586.0,1054.5402384500744,1347.9055177626606,0.0,0.0
1.0,2.0,1.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,5.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,5.0,2.0,1908.0,93.875,22408.0,319.0,5.0,28.379682679594534,1.0,318.0,0.0,2253.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,1.0,4.0,0.0,27.65909090909091,18572.0,1217.0,5.0,28.379682679594534,0.0,1200.0,0.0,1217.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,2.0,2.0,4.0,32.25,13902.0,632.0,6.0,24.07696376619942,0.0,412.0,0.0,774.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,1.0,4.0,0.0,36.714285714285715,18572.0,5.0,6.0,24.07696376619942,0.0,0.0,0.0,1799.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,0.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,-1.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,3.0,2.0,708.0,38.523809523809526,18572.0,101.0,5.0,28.379682679594534,0.0,101.0,0.0,809.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,4.0,3.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,3.0,183.0,46.645161290322584,18572.0,91.0,0.0,35.240112994350284,0.0,91.0,1.0,1446.0,11001.0,3425.2754548356206,3367.04802259887,1.0,1.0
0.0,0.0,1.0,0.0,143.33333333333334,18572.0,2150.0,5.0,28.379682679594534,0.0,2143.0,0.0,2150.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,1.0,1.0,0.0,0.0,18572.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,4.0,1.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,3.0,5.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,1.0,4.0,0.0,0.0,18572.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,0.0,1.0,260.0,112.3157894736842,22408.0,1874.0,4.0,30.218442932728646,1874.0,0.0,2.0,2134.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
0.0,0.0,2.0,2.0,37.42857142857143,18572.0,1046.0,4.0,30.218442932728646,793.0,253.0,2.0,1048.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
0.0,1.0,5.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,0.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,1.0,2.0,693.0,42.81481481481482,18572.0,463.0,5.0,28.379682679594534,401.0,62.0,0.0,1156.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,3.0,1.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,3.0,2.0,321.0,35.0,18572.0,90.0,5.0,28.379682679594534,0.0,0.0,0.0,875.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,3.0,2.0,159.0,12.25,18572.0,125.0,5.0,28.379682679594534,0.0,0.0,0.0,294.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,3.0,0.0,155.16129032258064,18572.0,3734.0,4.0,30.218442932728646,0.0,3725.0,1.0,4810.0,15586.0,3425.2754548356206,1347.9055177626606,0.0,0.0
1.0,0.0,5.0,0.0,0.0,18572.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,0.0,4.0,118.0,70.11363636363636,18572.0,1856.0,2.0,34.472776769509984,4.0,1852.0,1.0,3085.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,0.0,5.0,0.0,105.1,18572.0,4096.0,3.0,33.37777777777778,0.0,4085.0,1.0,6306.0,13995.0,3425.2754548356206,2327.0472222222224,0.0,0.0
1.0,0.0,3.0,0.0,0.0,18572.0,0.0,4.0,30.218442932728646,0.0,0.0,2.0,0.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
0.0,0.0,2.0,0.0,60.56666666666667,18572.0,409.0,0.0,35.240112994350284,0.0,408.0,1.0,1817.0,11001.0,3425.2754548356206,3367.04802259887,1.0,1.0
0.0,6.0,2.0,0.0,69.10344827586206,18572.0,1961.0,5.0,28.379682679594534,1954.0,0.0,0.0,2004.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,3.0,2.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,5.0,0.0,89.96078431372548,18572.0,1904.0,2.0,34.472776769509984,0.0,153.0,1.0,4588.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,2.0,4.0,39.0,10.204081632653061,18572.0,461.0,6.0,24.07696376619942,456.0,0.0,0.0,500.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,-1.0,3.0,0.0,271.27777777777777,22408.0,9466.0,5.0,28.379682679594534,8030.0,0.0,1.0,9766.0,13036.0,3425.2754548356206,1022.0041868664609,1.0,1.0
1.0,4.0,4.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,3.0,2.0,0.0,0.0,22408.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,4.0,298.0,146.36,18572.0,3029.0,1.0,33.30937773882559,0.0,289.0,1.0,7318.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
1.0,0.0,4.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,5.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,0.0,3.0,130.0,208.8918918918919,22408.0,2046.0,2.0,34.472776769509984,828.0,47.0,1.0,7729.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,1.0,3.0,29.0,63.09090909090909,18572.0,684.0,4.0,30.218442932728646,0.0,662.0,1.0,2082.0,15586.0,3425.2754548356206,1347.9055177626606,0.0,0.0
0.0,0.0,3.0,0.0,73.26470588235294,18572.0,2094.0,1.0,33.30937773882559,0.0,1249.0,1.0,2491.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,1.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,2.0,170.0,83.76190476190476,18572.0,1589.0,5.0,28.379682679594534,457.0,1132.0,2.0,1759.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,2.0,2.0,7.0,26.571428571428573,18572.0,551.0,5.0,28.379682679594534,2.0,2.0,0.0,558.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,0.0,5.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,0.0,2.0,0.0,108.9047619047619,18572.0,1470.0,4.0,30.218442932728646,13.0,1435.0,1.0,2287.0,15586.0,3425.2754548356206,1347.9055177626606,1.0,1.0
0.0,0.0,3.0,0.0,226.47368421052633,18572.0,1334.0,1.0,33.30937773882559,2.0,50.0,1.0,8606.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,2.0,4.0,0.0,14.142857142857142,18572.0,693.0,6.0,24.07696376619942,396.0,0.0,0.0,693.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,3.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,0.0,4.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,-1.0,4.0,668.0,15.976190476190476,18572.0,3.0,5.0,28.379682679594534,3.0,0.0,0.0,671.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,2.0,1.0,0.0,38.578947368421055,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,733.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,0.0,3.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,0.0,0.0,19844.0,702.7964490423599,2969.692375109553,0.0,0.0
0.0,0.0,4.0,87.0,54.16326530612245,22408.0,30.0,1.0,33.30937773882559,0.0,17.0,1.0,2654.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,0.0,3.0,2820.0,98.74358974358974,18572.0,244.0,3.0,33.37777777777778,158.0,0.0,1.0,3851.0,13995.0,3425.2754548356206,2327.0472222222224,1.0,1.0
1.0,0.0,1.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,4.0,2.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,0.0,0.0,0.0,0.0,22408.0,0.0,4.0,30.218442932728646,0.0,0.0,0.0,0.0,15586.0,702.7964490423599,1347.9055177626606,0.0,0.0
1.0,0.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,5.0,2.0,1.0,44.523809523809526,18572.0,934.0,5.0,28.379682679594534,227.0,0.0,0.0,935.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,3.0,23.0,53.75,22408.0,2127.0,4.0,30.218442932728646,2127.0,0.0,2.0,2150.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
1.0,1.0,2.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,4.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,1.0,3.0,0.0,0.0,18572.0,0.0,4.0,30.218442932728646,0.0,0.0,2.0,0.0,15586.0,1054.5402384500744,1347.9055177626606,0.0,0.0
0.0,0.0,2.0,575.0,185.5185185185185,22408.0,1047.0,1.0,33.30937773882559,286.0,213.0,1.0,5009.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,2.0,2.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,2.0,1.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,0.0,3.0,0.0,0.0,22408.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,3.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,5.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
1.0,0.0,2.0,0.0,0.0,22408.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,0.0,2.0,714.0,38.23076923076923,18572.0,0.0,3.0,33.37777777777778,0.0,0.0,2.0,994.0,13995.0,1054.5402384500744,2327.0472222222224,0.0,0.0
0.0,1.0,1.0,0.0,69.07142857142857,18572.0,963.0,5.0,28.379682679594534,412.0,0.0,0.0,967.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,4.0,3.0,0.0,38.13157894736842,18572.0,1445.0,5.0,28.379682679594534,1442.0,3.0,0.0,1449.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,5.0,0.0,18.814814814814813,18572.0,1016.0,6.0,24.07696376619942,1015.0,0.0,0.0,1016.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,1.0,30.0,2.357142857142857,18572.0,2.0,4.0,30.218442932728646,2.0,0.0,0.0,33.0,15586.0,702.7964490423599,1347.9055177626606,1.0,1.0
1.0,2.0,1.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,1.0,12253.0,888.5,18572.0,86.0,1.0,33.30937773882559,0.0,6.0,1.0,12439.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,4.0,4.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,2.0,5.0,0.0,13.283018867924529,22408.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,704.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,3.0,3.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,5.0,5.0,0.0,0.0,22408.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
1.0,3.0,1.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,5.0,0.0,350.6296296296296,18572.0,7382.0,2.0,34.472776769509984,50.0,2998.0,1.0,18934.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,4.0,2.0,0.0,26.96153846153846,22408.0,101.0,5.0,28.379682679594534,76.0,0.0,0.0,701.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,3.0,1.0,0.0,111.38888888888889,18572.0,1182.0,5.0,28.379682679594534,0.0,1168.0,0.0,2005.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,1.0,3.0,70.0,18.31578947368421,18572.0,618.0,5.0,28.379682679594534,0.0,360.0,0.0,696.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,4.0,81.0,247.9047619047619,22408.0,3554.0,1.0,33.30937773882559,14.0,604.0,1.0,10412.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
1.0,2.0,0.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,4.0,473.0,37.1219512195122,18572.0,1049.0,4.0,30.218442932728646,813.0,236.0,0.0,1522.0,15586.0,702.7964490423599,1347.9055177626606,0.0,0.0
1.0,0.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,2.0,229.0,29.44,18572.0,507.0,5.0,28.379682679594534,0.0,502.0,0.0,736.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,4.0,3.0,291.0,21.5,18572.0,540.0,5.0,28.379682679594534,0.0,13.0,0.0,860.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
